Country,Sector,Region,Sub-Region,ATC2,Corporation,Molecule List,Int-Product,NFC123,Int-Pack,Int-Strength,Int-Pack Size,Innovation Insights,Month,Standard Units,US$ MNF,KG
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,INNOVATIVE BRANDED PRODUCTS,Sep 2017,49,$104,0.0001
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,INNOVATIVE BRANDED PRODUCTS,Aug 2017,"1,169","$2,452",0.0031
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Jul 2020,7,$32,0.0001
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Jun 2020,-7,-$31,-0.0001
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,May 2020,-14,-$60,-0.0001
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Apr 2020,21,$87,0.0002
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Mar 2020,49,$208,0.0005
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Feb 2020,-63,-$270,-0.0007
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Jan 2020,-196,-$858,-0.0021
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Dec 2019,-21,-$93,-0.0002
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Oct 2019,-98,-$417,-0.001
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Sep 2019,140,$600,0.0015
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Aug 2019,21,$91,0.0002
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Jul 2019,28,$124,0.0003
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Jun 2019,49,$217,0.0005
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,May 2019,91,$395,0.001
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Apr 2019,14,$62,0.0001
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Feb 2019,56,$267,0.0006
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Dec 2018,7,$34,0.0001
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Nov 2018,119,$572,0.0013
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Oct 2018,567,"$2,733",0.006
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Sep 2018,308,"$1,486",0.0033
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Aug 2018,994,"$4,714",0.0106
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Jul 2018,959,"$4,676",0.0102
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Jun 2018,"1,106","$5,407",0.0118
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,May 2018,"1,477","$7,251",0.0157
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Apr 2018,"3,304","$16,925",0.0352
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Mar 2018,"2,275","$12,021",0.0242
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Feb 2018,"1,743","$9,102",0.0185
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Jan 2018,"1,239","$6,095",0.0132
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Dec 2017,133,$690,0.0014
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Nov 2017,224,"$1,163",0.0024
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Oct 2017,"2,457","$13,091",0.0261
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Sep 2017,98,$533,0.001
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,PHARMACHIM      >>,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Aug 2017,539,"$2,904",0.0057
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,UNIMEDIC AB,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Dec 2019,-28,-$117,-0.0003
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,UNIMEDIC AB,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Jul 2019,-56,-$234,-0.0006
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,UNIMEDIC AB,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Apr 2019,-196,-$826,-0.0021
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,UNIMEDIC AB,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Feb 2019,-84,-$357,-0.0009
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,UNIMEDIC AB,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Mar 2018,"1,624","$7,746",0.0173
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,UNIMEDIC AB,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Feb 2018,"2,940","$14,366",0.0313
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,UNIMEDIC AB,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Jan 2018,84,$410,0.0009
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,UNIMEDIC AB,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Dec 2017,"1,652","$7,735",0.0176
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,UNIMEDIC AB,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Nov 2017,"1,260","$5,905",0.0134
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,UNIMEDIC AB,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Oct 2017,"2,968","$14,268",0.0316
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,UNIMEDIC AB,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Sep 2017,588,"$2,887",0.0063
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,UNIMEDIC AB,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Aug 2017,"2,072","$10,071",0.022
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,UNIMEDIC AB,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Feb 2020,-14,-$63,-0.0001
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,UNIMEDIC AB,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Jan 2020,-42,-$192,-0.0004
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,UNIMEDIC AB,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Dec 2019,-7,-$32,-0.0001
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,UNIMEDIC AB,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Aug 2019,-7,-$31,-0.0001
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,UNIMEDIC AB,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Apr 2018,805,"$4,138",0.0086
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,UNIMEDIC AB,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Mar 2018,700,"$3,689",0.0074
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,UNIMEDIC AB,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Feb 2018,"1,652","$8,919",0.0176
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,UNIMEDIC AB,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Jan 2018,42,$226,0.0004
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,UNIMEDIC AB,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Dec 2017,"1,743","$9,018",0.0185
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,UNIMEDIC AB,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Oct 2017,49,$260,0.0005
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,UNIMEDIC AB,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Sep 2017,147,$797,0.0016
SWEDEN,RETAIL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,UNIMEDIC AB,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Aug 2017,14,$75,0.0001
SWITZERLAND,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Apr 2020,"-2,688","-$2,625",-0.0072
SWITZERLAND,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Mar 2020,224,$224,0.0006
SWITZERLAND,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Feb 2020,84,$82,0.0002
SWITZERLAND,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Jan 2020,140,$137,0.0004
SWITZERLAND,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Dec 2019,"3,276","$3,160",0.0087
SWITZERLAND,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Aug 2019,28,$28,0.0001
SWITZERLAND,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Jun 2019,28,$27,0.0001
SWITZERLAND,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Dec 2018,-28,-$26,-0.0001
SWITZERLAND,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Nov 2018,28,$27,0.0001
SWITZERLAND,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,INNOVATIVE BRANDED PRODUCTS,Aug 2019,98,$106,0.0003
SWITZERLAND,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,INNOVATIVE BRANDED PRODUCTS,Jul 2019,56,$60,0.0001
SWITZERLAND,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,INNOVATIVE BRANDED PRODUCTS,May 2019,14,$15,0
SWITZERLAND,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,INNOVATIVE BRANDED PRODUCTS,Nov 2018,7,$7,0
SWITZERLAND,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,INNOVATIVE BRANDED PRODUCTS,Aug 2018,7,$7,0
SWITZERLAND,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,INNOVATIVE BRANDED PRODUCTS,Mar 2018,14,$16,0
SWITZERLAND,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 2MG+500Y 7,2MG+500Y,7,INNOVATIVE BRANDED PRODUCTS,Feb 2018,14,$16,0
SWITZERLAND,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,May 2020,28,$98,0.0003
SWITZERLAND,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Apr 2020,"-1,400","-$4,911",-0.0149
SWITZERLAND,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Jan 2020,28,$98,0.0003
SWITZERLAND,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Dec 2019,"1,624","$5,626",0.0173
SWITZERLAND,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Jun 2019,28,$96,0.0003
SWITZERLAND,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,May 2019,28,$94,0.0003
SWITZERLAND,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Jan 2019,28,$96,0.0003
SWITZERLAND,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Apr 2018,56,$197,0.0006
SWITZERLAND,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Jan 2018,28,$99,0.0003
SWITZERLAND,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,AAF SUBLING TABS,SUBL TAB 8MG+2MG 7,8MG+2MG,7,INNOVATIVE BRANDED PRODUCTS,Sep 2019,42,$156,0.0004
